activity_id_short,participant_id,axis_id,axis_label_zh,component_metric,component_role,component_raw_value,component_group_relative_index_0_100,component_support_status,interpretation_boundary
35_1,35,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.428571,80.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,sustained_progress,持續推進能力,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.673549,56.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,sustained_progress,持續推進能力,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.185324,44.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,sustained_progress,持續推進能力,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.012852,40.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.444444,72.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,uphill_high_route_load_ratio,LOWER_IS_MORE_FAVORABLE_CONTEXT_ONLY,0.08642,76.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,pacing_movement_stability,配速／移動穩定性,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.185324,44.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,pacing_movement_stability,配速／移動穩定性,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.012852,40.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,pacing_movement_stability,配速／移動穩定性,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.673549,56.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.673549,56.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,hr_median_pct_sex_age_est_hrmax,LOWER_IS_MORE_FAVORABLE,100.64807823129252,0.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.185324,44.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,behavior_weather_context_review_required_ratio,LOWER_IS_MORE_FAVORABLE,0.444444,72.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
36_1,36,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.444444,72.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,sustained_progress,持續推進能力,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.634813,44.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,sustained_progress,持續推進能力,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.225504,28.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,sustained_progress,持續推進能力,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.022764,20.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.4625,60.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,uphill_high_route_load_ratio,LOWER_IS_MORE_FAVORABLE_CONTEXT_ONLY,0.1375,36.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,pacing_movement_stability,配速／移動穩定性,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.225504,28.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
37_1,37,pacing_movement_stability,配速／移動穩定性,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.022764,20.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
